model_name	response	control	model_type	term	estimate	std.error	statistic	p.value	conf.low	conf.high	neg_log10_pvalue	sample_size	rank	bonf_pvalue	fdr_pvalue
model_01	AGE8	mzid_467.264563_2.0214, sex	regr	mzid_467.264563_2.0214	-0.10676998013889934	0.03582378517333316	-2.98042151666256	0.0029266566177003172	-0.17704221039306278	-0.03649774988473588	2.533628230004264	1447	6296	1	0.00526156706730462
model_02	sex	mzid_343.226470_4.8458, AGE8	classif	mzid_343.226470_4.8458	0.1583474456069014	0.05323882524555892	2.974285117609924	0.0029367206234155205	0.05441194815214845	0.26327838374510415	2.5321373668854745	1447	6297	1	0.005278821778059438
model_04	MetS	mzid_287.166254_3.7643, AGE8, sex	classif	mzid_287.166254_3.7643	0.1681340976510197	0.056531948341830805	2.974142986092855	0.0029380813065063927	0.057431270978010686	0.2791077250357936	2.5319361900030533	1410	6298	1	0.005280429074046659
model_03	BMI8	mzid_295.228126_4.9691, AGE8, sex	regr	AGE8	-0.07738603537064034	0.02597889739326714	-2.9788036882079614	0.0029422588414883583	-0.12834663153622575	-0.026425439205054933	2.5313191234218055	1442	6299	1	0.0052870976070498055
model_02	sex	mzid_315.252053_6.5557, AGE8	classif	mzid_315.252053_6.5557	0.15874055864165135	0.05341301209785033	2.971945456864434	0.0029591924954889804	0.05435730178613818	0.2638869655308036	2.5288267830619033	1447	6300	1	0.005316682516895202
model_07	points	mzid_307.191187_3.7720	regr	mzid_307.191187_3.7720	0.0781986965682866	0.02630825359667271	2.97240165642073	0.003003895794574839	0.026592060526882816	0.12980533260969038	2.5223151371226256	1441	6301	1	0.005396142913631583
model_04	MetS	mzid_343.226634_4.4617, AGE8, sex	classif	mzid_343.226634_4.4617	0.18354098918659595	0.06186182745813878	2.966950649991647	0.0030076923078458267	0.06522978224303022	0.30955399367489655	2.5217665948888026	1410	6302	1	0.005402105558950637
model_06	curr_diab9	mzid_265.178760_2.5443, AGE8, sex, BMI8, gluco8	classif	mzid_265.178760_2.5443	-0.24749502625179193	0.08344154797043697	-2.9660886245719995	0.0030161356166404246	-0.45775650298932	-0.11066543234709185	2.5205491348730713	1113	6303	1	0.005416268142159578
model_03	BMI8	mzid_421.224065_1.5100, AGE8, sex	regr	AGE8	-0.07653449493305131	0.025759780650393912	-2.9710848850679543	0.003016760093078009	-0.12706526839763266	-0.02600372146846995	2.5204592255874014	1442	6304	1	0.005416268142159578
model_04	MetS	mzid_317.212281_4.8006, AGE8, sex	classif	mzid_317.212281_4.8006	0.17008560443354218	0.05734512881458962	2.965999169405813	0.003017013043229626	0.05813954859522352	0.2831002920746376	2.5204228122677	1410	6305	1	0.005416268142159578
model_01	AGE8	mzid_307.191758_4.0655, sex	regr	mzid_307.191758_4.0655	0.07776899306436051	0.02618691415816027	2.9697654559319817	0.0030294600497932297	0.026400527882236582	0.12913745824648443	2.5186347702738225	1447	6306	1	0.005437751078910493
model_01	AGE8	mzid_291.196428_6.1646, sex	regr	mzid_291.196428_6.1646	0.08068836915422554	0.027182345092718482	2.968410888722036	0.003042761696570301	0.027367258502145456	0.13400947980630562	2.5167320594450384	1447	6307	1	0.005460761002612849
model_02	sex	mzid_493.241726_2.5368, AGE8	classif	mzid_493.241726_2.5368	-0.15889066843515723	0.05364825829009135	-2.961711591380848	0.0030593420479393665	-0.26484201363745263	-0.05432224474790119	2.5143719642614615	1447	6308	1	0.00548964689927484
model_03	BMI8	mzid_327.220901_4.1352, AGE8, sex	regr	AGE8	-0.07438681753012093	0.02508097610078251	-2.965866130218118	0.0030681028675784527	-0.12358603777269858	-0.025187597287543273	2.513130083421639	1442	6309	1	0.005504494588384927
model_03	BMI8	mzid_373.205458_6.3700, AGE8, sex	regr	mzid_373.205458_6.3700	0.08199935067268267	0.027720599793378344	2.95806552830325	0.003146334625773987	0.027622204862626926	0.13637649648273842	2.502195090231851	1442	6310	1	0.005643955884173654
model_01	AGE8	mzid_343.226106_4.9615, sex	regr	mzid_343.226106_4.9615	0.07713532517412446	0.02609204285223367	2.9562777284616146	0.003164307085755362	0.02595296032233497	0.12831769002591395	2.499721376256073	1447	6311	1	0.005675295817408484
model_05	curr_diab8	mzid_265.178760_2.5443, AGE8, sex	classif	mzid_265.178760_2.5443	-0.18011982105929072	0.06103498493280917	-2.9510914315384364	0.00316653166837659	-0.3160973719921496	-0.06718224528216149	2.4994161642504538	1445	6312	1	0.005678385924327412
model_06	curr_diab9	mzid_349.207313_6.1646, AGE8, sex, BMI8, gluco8	classif	mzid_349.207313_6.1646	0.25904950993708786	0.08782447242887871	2.9496278517000962	0.0031815690466323703	0.08728862197167254	0.4320069993709495	2.497358647236481	1113	6313	1	0.005704447970668746
model_02	sex	mzid_351.217620_4.1352, AGE8	classif	mzid_351.217620_4.1352	-0.15659417088328234	0.05312808996810832	-2.9474835435883833	0.0032037180387096283	-0.2611084389156747	-0.05273267828209811	2.4943457134432925	1447	6314	1	0.005743250630369699
model_01	AGE8	mzid_361.161884_4.4617, sex	regr	mzid_361.161884_4.4617	0.08038108326270228	0.027251506885615985	2.9496014147067	0.003233061849107133	0.026924304271507035	0.13383786225389754	2.490385987170377	1447	6315	1	0.005794936986546894
model_05	curr_diab8	mzid_367.196193_4.1352, AGE8, sex	classif	mzid_367.196193_4.1352	-0.20910741367331065	0.07101574829720916	-2.944521724930248	0.0032345423733504018	-0.3469316756496028	-0.0680282873260073	2.4901871551150156	1445	6316	1	0.005796672755534072
model_03	BMI8	mzid_327.219668_2.9775, AGE8, sex	regr	mzid_327.219668_2.9775	0.0764995828430845	0.025941208174673113	2.94895990687791	0.003239954420887123	0.0256129184159979	0.12738624727017112	2.4894610993293282	1442	6317	1	0.005805452602504566
model_01	AGE8	mzid_281.173685_4.9383, sex	regr	mzid_281.173685_4.9383	-0.07827586305523723	0.026564270298886285	-2.946659636215152	0.0032637874707517767	-0.13038455313209563	-0.026167172978378832	2.486278129110841	1447	6318	1	0.00584723177927182
model_02	sex	mzid_303.231094_4.1822, AGE8	classif	mzid_303.231094_4.1822	0.15563598848398677	0.052936407521354034	2.9400557342544396	0.0032815321411275686	0.052164561758374854	0.25988891631797784	2.483923337667614	1447	6319	1	0.0058780918350091705
model_03	BMI8	mzid_333.207184_3.9351, AGE8, sex	regr	AGE8	-0.07725809348281407	0.026280838990344627	-2.939711837631899	0.00333763308828404	-0.12881098283010495	-0.0257052041355232	2.476561407768201	1442	6320	1	0.005977531575642965
model_03	BMI8	mzid_321.175431_5.6706, AGE8, sex	regr	mzid_321.175431_5.6706	0.08255765114759026	0.02808400477497115	2.939668035563317	0.0033381020487356816	0.02746764465560609	0.13764765763957443	2.476500390686926	1442	6321	1	0.005977531575642965
model_05	curr_diab8	mzid_443.207628_3.4932, AGE8, sex	classif	mzid_443.207628_3.4932	0.23848525975791554	0.0812661129786194	2.934621221771238	0.0033395507883643926	0.08117717160083691	0.4001842203695354	2.4763119473366397	1445	6322	1	0.005979179907228181
model_07	points	mzid_477.243036_2.6211	regr	mzid_477.243036_2.6211	-0.07827491162359942	0.02663398316440909	-2.9389112075507335	0.0033461777482527992	-0.13052050331397191	-0.026029319933226942	2.4754509931300412	1441	6323	1	0.005990097411430244
model_01	AGE8	mzid_331.188725_3.9274, sex	regr	mzid_331.188725_3.9274	0.07870465587368947	0.02678195211228738	2.9387199089785656	0.0033480484801561993	0.026168959369691915	0.13124035237768703	2.47520826199542	1447	6324	1	0.0059924985368260625
model_03	BMI8	mzid_391.247169_4.5687, AGE8, sex	regr	mzid_391.247169_4.5687	0.07657728917697762	0.02605949046367449	2.938556656881768	0.003350020978683055	0.02545860043138002	0.12769597792257523	2.4749524732921815	1442	6325	1	0.005995081020982371
model_05	curr_diab8	mzid_305.175437_3.4622, AGE8, sex	classif	mzid_305.175437_3.4622	0.23165517919886625	0.0789819990610827	2.933012356647366	0.003356905313878213	0.07740531719113841	0.38726116145323003	2.4740609084511673	1445	6326	1	0.006006451351215221
model_05	curr_diab8	mzid_467.266828_1.8881, AGE8, sex	classif	mzid_467.266828_1.8881	0.25820693148545215	0.08803925831095183	2.932861276198779	0.0033585392010390914	0.08532753436719882	0.4307625099127005	2.473849578228589	1445	6327	1	0.006008425038179465
model_03	BMI8	mzid_293.207710_3.8806, AGE8, sex	regr	AGE8	-0.07770971349511395	0.0264793301527503	-2.934731092019054	0.0033913452805360484	-0.12965196609430382	-0.02576746089592407	2.469627991467061	1442	6328	1	0.006066156325914591
model_08	cvd	mzid_395.162276_1.5189, points	classif	mzid_395.162276_1.5189	0.19327511431726044	0.06617425968224847	2.9206993058224926	0.003492467291900519	0.06383652807330215	0.32370588234948083	2.4568676525047284	1441	6329	1	0.0062460479186320075
model_04	MetS	mzid_305.175668_3.1976, AGE8, sex	classif	mzid_305.175668_3.1976	0.1693999971972985	0.05811092662416986	2.915114368987546	0.003555582178273324	0.05646639882713299	0.28479954252783196	2.4490892792911314	1410	6330	1	0.006357920169964574
model_04	MetS	mzid_247.171089_3.9960, AGE8, sex	classif	mzid_247.171089_3.9960	-0.16943426233029762	0.05817705529152092	-2.9123897983711116	0.003586747359464635	-0.2843010080802494	-0.05607623455146485	2.4452992127454225	1410	6331	1	0.006412635185875881
model_07	points	mzid_281.177557_4.0425	regr	mzid_281.177557_4.0425	0.07657394726770565	0.02625245682525937	2.91682975720689	0.003590922141061675	0.025076762948896554	0.12807113158651476	2.444794011213068	1441	6332	1	0.006419085236051341
model_06	curr_diab9	mzid_363.253845_5.4961, AGE8, sex, BMI8, gluco8	classif	mzid_363.253845_5.4961	0.2706046324096017	0.0929852931420371	2.910187442182358	0.0036121205342216586	0.09007844550462135	0.4547711030470877	2.442237765979258	1113	6333	1	0.006455959628431225
model_08	cvd	mzid_323.257341_6.4061, points	classif	mzid_323.257341_6.4061	0.2049906206138569	0.07044056037327098	2.910121945759557	0.0036128776069200385	0.06841392499644557	0.3447759879990883	2.442146750731894	1441	6334	1	0.006456293279559191
model_02	sex	mzid_305.248616_6.1491, AGE8	classif	mzid_305.248616_6.1491	-0.15322682444290328	0.05266449670925575	-2.909489960358318	0.0036201901399097857	-0.2568186774898061	-0.05020392140393112	2.4412686188190382	1447	6335	1	0.00646833973064544
model_03	BMI8	mzid_331.246878_3.2602, AGE8, sex	regr	mzid_331.246878_3.2602	-0.07592511767452073	0.026061352580164038	-2.9133222245843555	0.003631303969538117	-0.12704745917585314	-0.02480277617318833	2.439937395601658	1442	6336	1	0.006487173237247782
model_08	cvd	mzid_293.211361_5.1237, points	classif	mzid_293.211361_5.1237	0.19797369923066868	0.06813362120524452	2.905668240270045	0.0036646977842099368	0.06461523608311658	0.3319299976319276	2.4359618344094094	1441	6337	1	0.0065457967838839
model_01	AGE8	mzid_337.236896_3.0016, sex	regr	mzid_337.236896_3.0016	-0.07612356671079593	0.02617081880957696	-2.908719336016313	0.003684639728784478	-0.12746045912538023	-0.024786674296211633	2.4336049695281	1447	6338	1	0.006580378209231857
model_06	curr_diab9	mzid_389.192693_5.6706, AGE8, sex, BMI8, gluco8	classif	mzid_389.192693_5.6706	-0.2810149025018606	0.09678779982243729	-2.9034124447233887	0.003691201658064122	-0.4708509681273679	-0.09082379917205614	2.432832227740641	1113	6339	1	0.006591057196344502
model_05	curr_diab8	mzid_359.220468_5.0689, AGE8, sex	classif	mzid_359.220468_5.0689	0.23317974771717065	0.08031594842262584	2.903280759260529	0.0036927542319558563	0.07719247137362073	0.3922784864546492	2.4326495954785017	1445	6340	1	0.0065927894560738705
model_02	sex	mzid_313.238624_5.2172, AGE8	classif	mzid_313.238624_5.2172	-0.15745296683579604	0.05423672554982397	-2.903069188628536	0.0036952498966312582	-0.26432396093545246	-0.051546356544520396	2.4323561864820884	1447	6341	1	0.006596204633333735
model_03	BMI8	mzid_405.112386_3.1193, AGE8, sex	regr	mzid_405.112386_3.1193	0.07521647742116393	0.025867636959529115	2.9077444352123436	0.003696310018702867	0.024474131397110722	0.12595882344521714	2.4322316105673223	1442	6342	1	0.006597056622784255
model_05	curr_diab8	mzid_299.258781_5.8389, AGE8, sex	classif	mzid_299.258781_5.8389	-0.24684868294142856	0.08503984726733052	-2.90274137211744	0.0036991198141029177	-0.4156996217198793	-0.08210619460546263	2.4319016017040584	1445	6343	1	0.006601030612617204
model_06	curr_diab9	mzid_513.270658_3.1581, AGE8, sex, BMI8, gluco8	classif	mzid_513.270658_3.1581	0.2603820761373882	0.08971362100145457	2.9023694867155845	0.0037035144312969454	0.08521746065581212	0.4373591553213571	2.431385958715797	1113	6344	1	0.006607830997454308
model_03	BMI8	mzid_313.181724_3.4389, AGE8, sex	regr	AGE8	-0.07373109110877142	0.025373546029882472	-2.905825264704357	0.003718920627736735	-0.12350422092808581	-0.023957961289457028	2.429583090612203	1442	6345	1	0.006634273063097259
model_05	curr_diab8	mzid_293.207829_6.3480, AGE8, sex	classif	mzid_293.207829_6.3480	0.2143813433048026	0.07396521978577338	2.8984074396820376	0.0037506299756425304	0.06874055504323122	0.35899342207347695	2.4258957797478087	1445	6346	1	0.006689785801181501
model_01	AGE8	mzid_317.211753_4.1899, sex	regr	mzid_317.211753_4.1899	0.07634896137982744	0.026313060869623057	2.9015613864963923	0.0037693706272408684	0.024733045775844766	0.12796487698381012	2.4237311579995997	1447	6347	1	0.006722153163658325
model_03	BMI8	mzid_335.220718_3.9657, AGE8, sex	regr	AGE8	-0.07760347603777001	0.02675664711431173	-2.9003438176026575	0.0037841948531156986	-0.13008971776298267	-0.025117234312557343	2.422026509306661	1442	6348	1	0.006747527023064996
model_02	sex	mzid_513.270658_3.1581, AGE8	classif	mzid_513.270658_3.1581	-0.15409301155395735	0.05333907195568498	-2.8889331198334403	0.0038655127923583913	-0.25896292748969735	-0.04977857509684782	2.412792885155937	1447	6349	1	0.006891437910963086
model_04	MetS	mzid_291.197314_4.7564, AGE8, sex	classif	mzid_291.197314_4.7564	0.16909263516318224	0.058537201716683716	2.888635435318205	0.0038691736799350584	0.054790279841262515	0.2844209081008331	2.4123817751780905	1410	6350	1	0.0068968782493204605
model_04	MetS	mzid_353.268455_6.1965, AGE8, sex	classif	mzid_353.268455_6.1965	0.16789888337285103	0.058158639236647346	2.8869121694830397	0.0038904281514913664	0.054283201944344876	0.2824329706953583	2.410002600834203	1410	6351	1	0.006933672846281023
model_03	BMI8	mzid_265.177917_5.6860, AGE8, sex	regr	mzid_265.177917_5.6860	0.07607859372574716	0.026313546793894815	2.8912329577477816	0.0038949982800627592	0.024461544258688607	0.1276956431928057	2.409492729765337	1442	6352	1	0.006940644848583365
model_07	points	mzid_389.194257_4.0655	regr	mzid_389.194257_4.0655	0.0758605094508263	0.0262385653500693	2.891183585638608	0.0038955664566702112	0.024390574842895127	0.12733044405875749	2.409429382376761	1441	6353	1	0.006940644848583365
model_02	sex	mzid_353.233572_4.2834, AGE8	classif	mzid_353.233572_4.2834	-0.15504811194910986	0.05376537977321076	-2.883790881848554	0.003929195788723372	-0.2608843634440125	-0.04999367180263801	2.4056963300979275	1447	6354	1	0.006999459731281059
model_07	points	mzid_339.251567_6.4581	regr	mzid_339.251567_6.4581	0.07540990969475561	0.02611092164808844	2.88806005054503	0.003934232997057501	0.024190362747369736	0.12662945664214148	2.4051399234355064	1441	6355	1	0.007007330179967561
model_07	points	mzid_337.236896_3.0016	regr	mzid_337.236896_3.0016	-0.07599315278815769	0.02632180559756388	-2.8870797828242813	0.003946439563538829	-0.12762637262293466	-0.024359932953380715	2.4037945436688446	1441	6356	1	0.007027965610398994
model_02	sex	mzid_606.284423_4.6675, AGE8	classif	AGE8	-0.16411823466479153	0.05696008545205474	-2.881284909639672	0.003960574517793469	-0.2762215087350402	-0.05281138128942427	2.402241811092233	1447	6357	1	0.007052028152729948
model_07	points	mzid_363.251003_3.1270	regr	mzid_363.251003_3.1270	-0.07719393736793237	0.026754188222818533	-2.885302918744288	0.003968653367905726	-0.12967532497219464	-0.0247125497636701	2.4013568318007956	1441	6358	1	0.007065301584039779
model_06	curr_diab9	mzid_361.237487_2.4129, AGE8, sex, BMI8, gluco8	classif	mzid_361.237487_2.4129	-0.2184894745698898	0.07587929995719586	-2.879434505762988	0.003983890355776403	-0.3645430700706379	-0.06615316007324808	2.39969262269225	1113	6359	1	0.007091312303354789
model_01	AGE8	mzid_606.284423_4.6675, sex	regr	sex1	-0.1506309132629831	0.05223605542579748	-2.8836578879306423	0.003989117103810965	-0.25309758719735415	-0.048164239328612066	2.3991232144315937	1447	6360	1	0.007099499449376779
model_03	BMI8	mzid_279.196297_3.6422, AGE8, sex	regr	mzid_279.196297_3.6422	0.07468345812950418	0.025924472736104442	2.88080914469262	0.004025382273182656	0.02382962219061867	0.1255372940683897	2.395192870264933	1442	6361	1	0.007162914942643372
model_06	curr_diab9	mzid_297.166271_3.0406, AGE8, sex, BMI8, gluco8	classif	mzid_297.166271_3.0406	0.2853987098401179	0.09929101847326506	2.8743658210834435	0.004048397487850709	0.09232876273388492	0.4814681522103656	2.3927168533062724	1113	6362	1	0.0072027367439456425
model_06	curr_diab9	mzid_453.087119_1.4720, AGE8, sex, BMI8, gluco8	classif	mzid_453.087119_1.4720	0.24366523424821637	0.084893928443004	2.8702315785964374	0.004101712785235327	0.07603926726315248	0.40929684474604033	2.387034753561634	1113	6363	1	0.007296446175715648
model_06	curr_diab9	mzid_317.210090_3.1348, AGE8, sex, BMI8, gluco8	classif	mzid_317.210090_3.1348	-0.20495765054983464	0.0714237577528555	-2.869600494264676	0.004109907088924074	-0.3467416742756073	-0.0642164711982572	2.3861679959399105	1113	6364	1	0.007309874031981708
model_05	curr_diab8	mzid_443.210809_1.7953, AGE8, sex	classif	sex1	-0.4610773106929709	0.1607871245329374	-2.867625825341001	0.004135643200395146	-0.7782998869182396	-0.1472619468974487	2.3834569367380265	1445	6365	1	0.0073544925978433085
model_07	points	mzid_389.237335_4.3283	regr	mzid_389.237335_4.3283	0.07551881830129656	0.026318442582684693	2.8694258052709225	0.0041722470716627404	0.023892195403265475	0.12714544119932764	2.379629981481699	1441	6366	1	0.007418420453055382
model_03	BMI8	mzid_363.253596_6.0789, AGE8, sex	regr	AGE8	-0.07563432374894857	0.02636222678007617	-2.869041541138356	0.004177331977558082	-0.12734686460964023	-0.023921782888256922	2.3791010094625498	1442	6367	1	0.007426295061093125
model_07	points	mzid_319.229932_5.7614	regr	mzid_319.229932_5.7614	0.07514350454552013	0.026208259621343297	2.867168809802437	0.00420194643222534	0.023733018076424355	0.1265539910146159	2.376549488421554	1441	6368	1	0.007468880600872901
model_01	AGE8	mzid_405.103242_3.2679, sex	regr	mzid_405.103242_3.2679	0.07524869575711322	0.02625088701972618	2.8665201179894506	0.004210307997412846	0.023754740886051465	0.12674265062817497	2.3756861329804413	1447	6369	1	0.007482568099029047
model_02	sex	mzid_317.208170_3.9734, AGE8	classif	mzid_317.208170_3.9734	0.15401790412878477	0.0538328433875759	2.8610397377659345	0.004222541223807932	0.0488911827676647	0.2600759470648197	2.3744261018078916	1447	6370	1	0.007503130943843325
model_02	sex	mzid_289.179867_3.3379, AGE8	classif	mzid_289.179867_3.3379	0.16302875840636818	0.05698806982689568	2.8607524154016235	0.004226369636580408	0.054862974965029364	0.2792629575862978	2.3740325224027345	1447	6371	1	0.0075087549704055305
model_04	MetS	mzid_412.138757_1.3942, AGE8, sex	classif	mzid_412.138757_1.3942	0.1637797799531468	0.057259466206584786	2.860309234498457	0.004232280952413752	0.05162011477833485	0.27615826732074317	2.3734255101522255	1410	6372	1	0.00751807722855795
model_03	BMI8	mzid_317.208591_4.5533, AGE8, sex	regr	mzid_317.208591_4.5533	0.0744216803678251	0.025985151822572654	2.8640079102088154	0.004243905170696631	0.02344881541957121	0.12539454531607896	2.3722343288949417	1442	6373	1	0.007537543170738298
model_06	curr_diab9	mzid_297.166984_3.4622, AGE8, sex, BMI8, gluco8	classif	mzid_297.166984_3.4622	0.27896247901058924	0.09756709205718633	2.8591861572248445	0.004247294580758943	0.08978978453506109	0.472590445935837	2.3718876164848615	1113	6374	1	0.00754237956692979
model_06	curr_diab9	mzid_333.207269_1.8727, AGE8, sex, BMI8, gluco8	classif	mzid_333.207269_1.8727	-0.24531482502930738	0.08583252461192606	-2.858063725125731	0.004262347830141258	-0.41293160600361944	-0.07598323267958557	2.3703511124474517	1113	6375	1	0.0075679239355872785
model_01	AGE8	mzid_391.254089_4.1276, sex	regr	mzid_391.254089_4.1276	0.07512499550882	0.02626160497824716	2.860639917897137	0.004288730657493736	0.023610016202584884	0.12663997481505512	2.367671227632985	1447	6376	1	0.007613573135535068
model_06	curr_diab9	mzid_381.260546_5.8389, AGE8, sex, BMI8, gluco8	classif	sex1	-0.5402965850511873	0.1892607267284621	-2.8547739110521677	0.00430674758610827	-0.9142980195139574	-0.171339773361815	2.365850581028829	1113	6377	1	0.007644358777977029
model_08	cvd	mzid_341.267632_3.6894, points	classif	mzid_341.267632_3.6894	-0.19570108788901708	0.06859345494358329	-2.85305774508628	0.004330075245138536	-0.33079306760659777	-0.06165835697731184	2.363504556703327	1441	6378	1	0.007684559689514439
model_02	sex	mzid_426.284865_5.4146, AGE8	classif	mzid_426.284865_5.4146	-0.15207369493100834	0.05332118210500071	-2.8520315740851916	0.004344078546629608	-0.2573668575080096	-0.04814876461756622	2.362102330735183	1447	6379	1	0.007708202707211246
model_07	points	mzid_405.228675_2.0000	regr	mzid_405.228675_2.0000	0.07499133922912195	0.02626005172774853	2.855719402482362	0.004355584884937036	0.023479256643991676	0.12650342181425223	2.3609535179823666	1441	6380	1	0.007727408356207258
model_03	BMI8	mzid_323.219610_4.0119, AGE8, sex	regr	AGE8	-0.07645380770661764	0.02678103683095137	-2.8547740025605903	0.004368539302344856	-0.12898789266710894	-0.023919722746126325	2.359663752726693	1442	6381	1	0.0077491766750104095
model_02	sex	mzid_281.178886_3.3218, AGE8	classif	mzid_281.178886_3.3218	-0.1543252761784115	0.054167059767759845	-2.8490613454021307	0.004384842489341467	-0.2616398661644434	-0.04904170018668723	2.3580460025803704	1447	6382	1	0.00777687748932248
model_07	points	mzid_363.252993_2.8168	regr	mzid_363.252993_2.8168	0.07458728977934416	0.02614367581652131	2.8529763872075424	0.00439314208295847	0.023303491799751136	0.12587108775893718	2.3572247505596327	1441	6383	1	0.007790376819208354
model_04	MetS	mzid_427.271194_1.4489, AGE8, sex	classif	mzid_427.271194_1.4489	0.17773237237623282	0.062453997997010756	2.845812567271348	0.0044298260636573255	0.059605503041827865	0.30510163032035725	2.3536133259387433	1410	6384	1	0.007854198185234534
model_03	BMI8	mzid_407.243958_2.7357, AGE8, sex	regr	mzid_407.243958_2.7357	-0.07480223656239551	0.02629400779262181	-2.844839674208406	0.004506328335802268	-0.12638095803045243	-0.023223515094338586	2.346177168308544	1442	6385	1	0.007988587381823942
model_05	curr_diab8	mzid_427.216677_2.3050, AGE8, sex	classif	mzid_427.216677_2.3050	0.22794582598869328	0.08027992675981871	2.8393875678369893	0.00452002206322757	0.07195453223940054	0.3869840049324857	2.344859445296007	1445	6386	1	0.008011608163744577
model_03	BMI8	mzid_279.160972_3.6654, AGE8, sex	regr	mzid_279.160972_3.6654	0.07386950386679154	0.025980756173904735	2.8432391795041987	0.004528892222812628	0.022905261489128727	0.12483374624445437	2.3440080144008792	1442	6387	1	0.0080260734413678
model_04	MetS	mzid_426.284174_5.5038, AGE8, sex	classif	mzid_426.284174_5.5038	0.1598913819784262	0.05633400707268128	2.8382746104344534	0.004535814073185289	0.049682127994449224	0.2707036758010548	2.3433447558445564	1410	6388	1	0.008037081949653146
model_04	MetS	mzid_273.186599_5.5421, AGE8, sex	classif	mzid_273.186599_5.5421	0.1668389192993903	0.05882097268786236	2.836384909592243	0.004562741986649496	0.05220987584503324	0.2829524360318681	2.340774088961839	1410	6389	1	0.008083530528546823
model_05	curr_diab8	mzid_429.266166_4.8689, AGE8, sex	classif	mzid_429.266166_4.8689	0.2271454515572913	0.08010525061776258	2.8355875526956273	0.0045741475615346866	0.07188071041409749	0.386313091848354	2.3396898292075052	1445	6390	1	0.00810246889655886
model_06	curr_diab9	mzid_361.239014_4.8299, AGE8, sex, BMI8, gluco8	classif	mzid_361.239014_4.8299	0.238536568929293	0.08422355938896126	2.8321834253962526	0.00462313198923708	0.07246155030265602	0.40346460321465505	2.335063707388425	1113	6391	1	0.008187956655636756
model_08	cvd	mzid_325.199121_2.5747, points	classif	mzid_325.199121_2.5747	-0.18556848399795473	0.0655873964794668	-2.8293314563271306	0.004664536180577319	-0.31544797236555916	-0.05782875201386041	2.331191533960433	1441	6392	1	0.008259994528778892
model_07	points	mzid_371.243621_3.6817	regr	mzid_371.243621_3.6817	0.07345016997493864	0.02596400108410775	2.828923390389804	0.004735274882437911	0.022518824448619662	0.12438151550125762	2.3246548051589357	1441	6393	1	0.008383947504194387
model_05	curr_diab8	mzid_395.241199_4.5146, AGE8, sex	classif	mzid_395.241199_4.5146	0.22631637264114698	0.08017666879119201	2.8227210740141087	0.004761797941645157	0.0713048557515394	0.385800585056548	2.3222290370475442	1445	6394	1	0.008429588817873245
model_07	points	mzid_383.208736_3.7643	regr	mzid_383.208736_3.7643	-0.07379725153553784	0.02611632624635254	-2.8257133426583887	0.004782716745596017	-0.12502740021802333	-0.022567102853052357	2.3203253392759207	1441	6395	1	0.008465296457138593
model_05	curr_diab8	mzid_307.191187_3.7720, AGE8, sex	classif	mzid_307.191187_3.7720	0.21526610416701397	0.0763067458076637	2.821062566468327	0.004786486653542336	0.06531692771415663	0.3647475619477287	2.3199831477193653	1445	6396	1	0.008470644532746357
model_07	points	mzid_359.220311_6.3263	regr	mzid_359.220311_6.3263	0.07427322319114521	0.026288887501190666	2.8252706847249147	0.004789292540159481	0.02270457595190241	0.12584187043038803	2.319728634517902	1441	6397	1	0.008474285174623286
model_03	BMI8	mzid_331.260731_5.7614, AGE8, sex	regr	mzid_331.260731_5.7614	0.07416227673423673	0.026257254688565764	2.8244489994809756	0.0048015661733053555	0.022655650708310354	0.1256689027601631	2.318617081482404	1442	6398	1	0.008494674510103675
model_04	MetS	mzid_357.203937_5.0298, AGE8, sex	classif	mzid_357.203937_5.0298	0.15638051459588267	0.05552265836171459	2.8165170618652184	0.00485474642823848	0.04739162565731981	0.2652030491158692	2.313833449111846	1410	6399	1	0.008587415974563426
model_03	BMI8	mzid_395.241199_4.5146, AGE8, sex	regr	mzid_395.241199_4.5146	0.07328543366463319	0.025987674523238073	2.8200073692281182	0.004868156427514119	0.022307620148781883	0.12426324718048451	2.3126354751184914	1442	6400	1	0.0086097910317238
model_06	curr_diab9	mzid_349.202006_4.4691, AGE8, sex, BMI8, gluco8	classif	AGE8	0.2889952013560012	0.10264920150159776	2.8153672617853043	0.004872151945890449	0.088714401589715	0.4915319212391027	2.312279175992429	1113	6401	1	0.00861551130691048
model_02	sex	mzid_379.246702_5.8936, AGE8	classif	mzid_379.246702_5.8936	-0.1521216108593438	0.05404649915564239	-2.8146431912502976	0.004883141776966887	-0.25847030159804535	-0.04647827343391612	2.311300666242086	1447	6402	1	0.008633596028348671
model_05	curr_diab8	mzid_333.207184_3.9351, AGE8, sex	classif	mzid_333.207184_3.9351	0.21199026089880466	0.07532281545061018	2.814422955788323	0.004886488921841096	0.06303158171514824	0.35912911123220287	2.3110030814815787	1445	6403	1	0.008638164626943522
model_08	cvd	mzid_499.210792_5.0454, points	classif	mzid_499.210792_5.0454	0.18324490378799485	0.06515087107399523	2.8126240028298946	0.004913907271380799	0.054380297026962086	0.31006879525452047	2.308573043197331	1441	6404	1	0.008685277389874964
model_04	MetS	mzid_335.222189_3.0959, AGE8, sex	classif	mzid_335.222189_3.0959	-0.1690598957508135	0.060119959396905454	-2.8120427466475553	0.004922796060493135	-0.2889803238743149	-0.05319592061317906	2.3077881556221387	1410	6405	1	0.008699629759363278
